ID	AcceptedTaxonID	Genus	SubGenusName	Species	AuthorString	InfraSpecies	InfraSpecificMarker	InfraSpecificAuthorString	GSDNameStatus	Sp2000NameStatus	GSDNameGUI	
211373	255343	Apanthura		africana	Barnard, 1914				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:211373	
293357	255349	Apanthura		californiensis	Schultz, 1964				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:293357	
293358	255350	Apanthura		coppingeri	Barnard, 1925				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:293358	
211372	255353	Apanthura		dubia	Barnard, 1914				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:211372	
293359	255355	Apanthura		geminsula	Kensley, 1982				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:293359	
293360	255358	Apanthura		inornata	Miller & Menzies, 1952				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:293360	
118469	255363	Apanthura		libyana	Negoescu, 1980				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:118469	
293361	255365	Apanthura		magnifica	Menzies & Frankenberg, 1966				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:293361	
293362	255366	Apanthura		mana	Kensley, 1979				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:293362	
293363	255401	Apanthura		motasi	Negoescu, 1980				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:293363	
293364	255374	Apanthura		signata	Menzies & Glynn, 1968				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:293364	
293365	255375	Apanthura		significa	Paul & Menzies, 1971				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:293365	
293366	255351	Apanthuretta		correa	Poore & Lew Ton, 1985				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:293366	
293367	255361	Apanthuretta		lathridia	Wägele, 1982				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:293367	
293368	255369	Apanthuretta		olearia	Poore & Lew Ton, 1985				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:293368	
293369	255372	Apanthuretta		pimelia	Poore & Lew Ton, 1985				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:293369	
293370	255373	Apanthuretta		pori	Wägele, 1981				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:293370	
743886	259208	Asellus		baicalensis	Grube, 1872				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:743886	
157889	118601	Eurycope		mutica	G.O. Sars, 1864				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:157889	
255752	579154	Eurycope		ochotensis	Kussakin, 1979				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:255752	
255754	579155	Eurycope		pavlenkoi	Gurjanova, 1933				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:255754	
593294	877832	Arcturus		lytocarpicola	Nunomura, 2011				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:593294	
294646	259580	Asellus		racovitzai					unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:294646	
545183	255197	Asymmetrione		asymmetrica		shiinoi	Subspecies	Codreanu, Codreanu & Pike, 1965	unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:545183	
536932	118196	Athelges		fullodes	Gerstaecker, 1862				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:536932	
527626	255200	Athelges		japonicus	Shiino, 1958				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:527626	
527610	255200	Athelges		takanoshimensis		var. tenuibranchiatus	Variety	Shiino, 1936	unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:527610	
536735	118193	Athelgue		cladophore	Hesse, 1861				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:536735	
118195	590482	Athelgue		intermedia	Anonymous, 1886				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:118195	
416592	118193	Athelgue		lorifera	Hesse, 1876				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:416592	
545098	118196	Bopyrus		bernhardi	Krøyer, [1842]				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:545098	
294560	258823	Caucasonethes		gipsocolus	Vandel, 1965				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:294560	
294561	258826	Caucasonethes		nicholasi	Vandel, 1965				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:294561	
294562	258828	Caucasonethes		rothi	Vandel, 1953				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:294562	
295018	118191	Megachelione		foresti	Bourdon, 1968				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:295018	
261629	527658	Orbione		kempi	Chopra, 1923				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:261629	
545099	118196	Phryxus		fusticaudatus	Bate & Westwood, 1867				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:545099	
536934	118196	Phryxus		paguri	Rathke, 1843				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:536934	
537263	118196	Prosthetus		canaliculatus	Gerstaecker, 1862				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:537263	
294982	255190	Pseudione		asymmetrica	Shiino, 1933				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:294982	
597815	118191	Pseudione		foresti	Bourdon, 1967				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:597815	
295311	259148	Serolis		agassizi	George, 1986				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:295311	
293446	258457	Calathura		borradailei	Stebbing, 1904				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:293446	
293445	258458	Calathura		crenulata	Richardson, 1901				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:293445	
293447	213005	Calathura		gigas	Whitelegge, 1901				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:293447	
213012	212999	Calathura		sladeni	Stebbing, 1910				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:213012	
294603	258462	Haliophasma		maculata	Haswell, 1881				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:294603	
293442	258455	Katanthura		barnardi	Nierstrasz, 1941				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:293442	
293444	212998	Katanthura		laevitelson	Kensley, 1975				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:293444	
293448	213000	Metanthura		indica	Nierstrasz, 1941				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:293448	
293449	258463	Metanthura		normani	Nierstrasz, 1941				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:293449	
294699	174856	Mormomunna		spinipes	Vanhöffenn, 1914				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:294699	
294698	118518	Pseudomunna		hystrix	Hansen, 1916				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:294698	
295304	175144	Serolis		schythei	Lutken, 1858				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:295304	
293945	259228	Armadillo		mucidus	Budde-Lund, 1885				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:293945	
