ID	AcceptedTaxonID	Genus	SubGenusName	Species	AuthorString	InfraSpecies	InfraSpecificMarker	InfraSpecificAuthorString	GSDNameStatus	Sp2000NameStatus	GSDNameGUI	
607931	740310	Arthrura		longicephalus	(Kudinova-Pasternak, 1978)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:607931	
244582	577716	Libanius		monacanthus	(Vanhöffen, 1914)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:244582	
247458	607930	Libanius		pulcher	Lang, 1971				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247458	
821604	136527	Anatanais		robustus	(Moore, 1894)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:821604	
820104	247256	Apseudes		australis	Haswell, 1882				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:820104	
821690	247332	Apseudes		espinosus	Moore, 1901				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:821690	
720612	720611	Hexapleomera		robusta	Edgar, 2008 not (Moore, 1894)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:720612	
449069	720613	Pancoloides		moverleyi	Edgar, 2008				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:449069	
738527	820575	Pseudonototanais	Makassaritanais	angustus	Gutu, 2012				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:738527	
738528	820576	Pseudonototanais	Makassaritanais	bamberi	Gutu, 2012				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:738528	
136435	136340	Leptognathia		gracilis	(Krøyer, 1842)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136435	
136446	136340	Leptognathia		sarsi	Hansen, 1909				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136446	
247498	136340	Paraleptognathia		gracilis	(Krøyer, 1842)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247498	
821733	136293	Apseudes	Tuberapseudes	echinatus	Sars, 1882				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:821733	
247543	852002	Leptochelia		elongata	Larsen & Rayment, 2002				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247543	
820081	247368	Ophthalmapseudes		giganteus	Malzahn, 1979				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:820081	
449078	449019	Proleptochelia		euskadiensis	Vonk & Schram, 2007				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:449078	
247515	478741	Scoloura		phillipsi	Sieg & Dojiri, 1991				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247515	
737441	473658	Biarticulata		voeringi	(Sars, 1877)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:737441	
136426	723366	Leptognathia		arctophylax	(Norman & Stebbing, 1886)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136426	
820822	247420	Leptognathia		caudata	Kudinova-Pasternak, 1965				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:820822	
136452	473658	Leptognathia		vöringi	(Sars, 1877)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136452	
247512	478730	Robustognathia		dissimilis	(Lang, 1972)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247512	
414648	247153	Bacescapseudes		patagoniensis	Sieg, 1986				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:414648	
819807	247153	Hemikalliapseudes		cavooreni	Bacescu & Absalao, 1985				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:819807	
247046	478712	Apseudes		chilkensis	Chilton, 1924				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247046	
827652	478713	Apseudes		sapensis	Chilton, 1926				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:827652	
820257	136431	Tanais		breviremis	Lilljeborg, 1864				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:820257	
737433	247572	Biarticulata		distincta	(Kudinova-Pasternak, 1981)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:737433	
737434	247573	Biarticulata		elegans	(Kudinova-Pasternak, 1965)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:737434	
737435	247575	Biarticulata		greveae	(Kudinova-Pasternak, 1976)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:737435	
737436	247585	Biarticulata		mironovi	(Kudinova-Pasternak, 1981)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:737436	
136492	247581	Cryptocope		longa	Kudinova-Pasternak, 1982				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136492	
737431	247582	Forcipatia		longimanus	(Larsen, 2005)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:737431	
247610	740305	Gammerus		heteroclitus	Viviani, 1805				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247610	
819483	247287	Apseudes		gymnophobia	Barnard, 1935				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:819483	
737437	247586	Biarticulata		parabranchiata	(Kudinova-Pasternak, 1977)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:737437	
737439	247587	Biarticulata		paraelegans	(Kudinova-Pasternak, 1970)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:737439	
