AcceptedTaxonID	Kingdom	Phylum	Class	Order	Superfamily	Family	Genus	SubGenusName	Species	AuthorString	GSDNameStatus	Sp2000NameStatus	IsFossil	LifeZone	AdditionalData	LTSSpecialist	LTSDate	SpeciesURL	GSDTaxonGUI	GSDNameGUI	
464013	Animalia	Arthropoda	Remipedia	Nectiopoda		Speleonectidae	Cryptocorynetes		elmorei	Hazerli, Koenemann, Iliffe, 2009	accepted	Accepted name	0	marine		Koenemann, Stefan	2010-07-01 10:41:53	http://www.marinespecies.org/remipedia/aphia.php?p=taxdetails&id=464013		urn:lsid:marinespecies.org:taxname:464013	
377294	Animalia	Arthropoda	Remipedia	Nectiopoda		Speleonectidae	Cryptocorynetes		haptodiscus	Yager, 1987	accepted	Accepted name	0	marine		Koenemann, Stefan	2008-12-09 14:00:40	http://www.marinespecies.org/remipedia/aphia.php?p=taxdetails&id=377294		urn:lsid:marinespecies.org:taxname:377294	
377295	Animalia	Arthropoda	Remipedia	Nectiopoda		Speleonectidae	Cryptocorynetes		longulus	Wollermann, Koenemann, Iliffe, 2007	accepted	Accepted name	0	marine		Koenemann, Stefan	2010-07-01 10:41:53	http://www.marinespecies.org/remipedia/aphia.php?p=taxdetails&id=377295		urn:lsid:marinespecies.org:taxname:377295	
377306	Animalia	Arthropoda	Remipedia	Nectiopoda		Godzilliidae	Godzilliognomus		frondosus	Yager, 1989	accepted	Accepted name	0	marine		Koenemann, Stefan	2010-03-05 11:51:15	http://www.marinespecies.org/remipedia/aphia.php?p=taxdetails&id=377306		urn:lsid:marinespecies.org:taxname:377306	
488007	Animalia	Arthropoda	Remipedia	Nectiopoda		Godzilliidae	Godzilliognomus		schrami	Iliffe, Otten & Koenemann, 2010	accepted	Accepted name	0	marine		Koenemann, Stefan	2010-07-01 10:41:53	http://www.marinespecies.org/remipedia/aphia.php?p=taxdetails&id=488007		urn:lsid:marinespecies.org:taxname:488007	
377301	Animalia	Arthropoda	Remipedia	Nectiopoda		Godzilliidae	Godzillius		robustus	Schram, Yager, Emerson, 1986	accepted	Accepted name	0	marine		Koenemann, Stefan	2010-07-01 10:41:53	http://www.marinespecies.org/remipedia/aphia.php?p=taxdetails&id=377301		urn:lsid:marinespecies.org:taxname:377301	
377292	Animalia	Arthropoda	Remipedia	Nectiopoda		Speleonectidae	Kaloketos		pilosus	Koenemann, Iliffe, Yager, 2004	accepted	Accepted name	0	marine		Koenemann, Stefan	2010-07-01 10:41:53	http://www.marinespecies.org/remipedia/aphia.php?p=taxdetails&id=377292		urn:lsid:marinespecies.org:taxname:377292	
377298	Animalia	Arthropoda	Remipedia	Nectiopoda		Speleonectidae	Lasionectes		entrichoma	Yager & Schram, 1986	accepted	Accepted name	0	marine		Koenemann, Stefan	2008-12-09 14:00:40	http://www.marinespecies.org/remipedia/aphia.php?p=taxdetails&id=377298		urn:lsid:marinespecies.org:taxname:377298	
377297	Animalia	Arthropoda	Remipedia	Nectiopoda		Speleonectidae	Lasionectes		exleyi	Yager & Humphreys, 1996	accepted	Accepted name	0	marine		Koenemann, Stefan	2008-12-09 14:00:40	http://www.marinespecies.org/remipedia/aphia.php?p=taxdetails&id=377297		urn:lsid:marinespecies.org:taxname:377297	
377311	Animalia	Arthropoda	Remipedia	Nectiopoda		Micropacteridae	Micropacter		yagerae	Koenemann, Iliffe, van der Ham, 2007	accepted	Accepted name	0	marine		Koenemann, Stefan	2010-07-01 10:41:53	http://www.marinespecies.org/remipedia/aphia.php?p=taxdetails&id=377311		urn:lsid:marinespecies.org:taxname:377311	
377304	Animalia	Arthropoda	Remipedia	Nectiopoda		Godzilliidae	Pleomothra		apletocheles	Yager, 1989	accepted	Accepted name	0	marine		Koenemann, Stefan	2008-12-09 14:00:40	http://www.marinespecies.org/remipedia/aphia.php?p=taxdetails&id=377304		urn:lsid:marinespecies.org:taxname:377304	
377307	Animalia	Arthropoda	Remipedia	Nectiopoda		Godzilliidae	Pleomothra		fragilis	Koenemann, Ziegler, Iliffe, 2008	accepted	Accepted name	0	marine		Koenemann, Stefan	2010-07-01 10:41:53	http://www.marinespecies.org/remipedia/aphia.php?p=taxdetails&id=377307		urn:lsid:marinespecies.org:taxname:377307	
