AcceptedTaxonID	Kingdom	Phylum	Class	Order	Superfamily	Family	Genus	SubGenusName	Species	AuthorString	GSDNameStatus	Sp2000NameStatus	IsFossil	LifeZone	AdditionalData	LTSSpecialist	LTSDate	SpeciesURL	GSDTaxonGUI	GSDNameGUI	
740674	Animalia	Arthropoda	Remipedia	Nectiopoda		Cryptocorynetidae	Angirasu		benjamini	(Yager, 1987)	accepted	Accepted name	0	marine		Boxshall, Geoff	2013-09-13 09:54:11	http://www.marinespecies.org/remipedia/aphia.php?p=taxdetails&id=740674		urn:lsid:marinespecies.org:taxname:740674	
740675	Animalia	Arthropoda	Remipedia	Nectiopoda		Cryptocorynetidae	Angirasu		parabenjamini	(Koenemann, Iliffe & van der Ham, 2003)	accepted	Accepted name	0			Boxshall, Geoff	2013-09-13 09:54:11	http://www.marinespecies.org/remipedia/aphia.php?p=taxdetails&id=740675		urn:lsid:marinespecies.org:taxname:740675	
377294	Animalia	Arthropoda	Remipedia	Nectiopoda		Cryptocorynetidae	Cryptocorynetes		haptodiscus	Yager, 1987	accepted	Accepted name	0	marine		Koenemann, Stefan	2008-12-09 14:00:40	http://www.marinespecies.org/remipedia/aphia.php?p=taxdetails&id=377294		urn:lsid:marinespecies.org:taxname:377294	
377295	Animalia	Arthropoda	Remipedia	Nectiopoda		Cryptocorynetidae	Cryptocorynetes		longulus	Wollermann, Koenemann, Iliffe, 2007	accepted	Accepted name	0	marine		Koenemann, Stefan	2010-07-01 10:41:53	http://www.marinespecies.org/remipedia/aphia.php?p=taxdetails&id=377295		urn:lsid:marinespecies.org:taxname:377295	
377306	Animalia	Arthropoda	Remipedia	Nectiopoda		Godzilliidae	Godzilliognomus		frondosus	Yager, 1989	accepted	Accepted name	0	marine		Koenemann, Stefan	2010-03-05 11:51:15	http://www.marinespecies.org/remipedia/aphia.php?p=taxdetails&id=377306		urn:lsid:marinespecies.org:taxname:377306	
464013	Animalia	Arthropoda	Remipedia	Nectiopoda		Cryptocorynetidae	Cryptocorynetes		elmorei	Hazerli, Koenemann, Iliffe, 2009	accepted	Accepted name	0	marine		Koenemann, Stefan	2010-07-01 10:41:53	http://www.marinespecies.org/remipedia/aphia.php?p=taxdetails&id=464013		urn:lsid:marinespecies.org:taxname:464013	
377292	Animalia	Arthropoda	Remipedia	Nectiopoda		Cryptocorynetidae	Kaloketos		pilosus	Koenemann, Iliffe, Yager, 2004	accepted	Accepted name	0	marine		Koenemann, Stefan	2010-07-01 10:41:53	http://www.marinespecies.org/remipedia/aphia.php?p=taxdetails&id=377292		urn:lsid:marinespecies.org:taxname:377292	
377298	Animalia	Arthropoda	Remipedia	Nectiopoda		Speleonectidae	Lasionectes		entrichoma	Yager & Schram, 1986	accepted	Accepted name	0	marine		Koenemann, Stefan	2008-12-09 14:00:40	http://www.marinespecies.org/remipedia/aphia.php?p=taxdetails&id=377298		urn:lsid:marinespecies.org:taxname:377298	
377301	Animalia	Arthropoda	Remipedia	Nectiopoda		Godzilliidae	Godzillius		robustus	Schram, Yager, Emerson, 1986	accepted	Accepted name	0	marine		Koenemann, Stefan	2010-07-01 10:41:53	http://www.marinespecies.org/remipedia/aphia.php?p=taxdetails&id=377301		urn:lsid:marinespecies.org:taxname:377301	
377311	Animalia	Arthropoda	Remipedia	Nectiopoda		Micropacteridae	Micropacter		yagerae	Koenemann, Iliffe, van der Ham, 2007	accepted	Accepted name	0	marine		Koenemann, Stefan	2010-07-01 10:41:53	http://www.marinespecies.org/remipedia/aphia.php?p=taxdetails&id=377311		urn:lsid:marinespecies.org:taxname:377311	
