ID	AcceptedTaxonID	Genus	SubGenusName	Species	AuthorString	InfraSpecies	InfraSpecificMarker	InfraSpecificAuthorString	GSDNameStatus	Sp2000NameStatus	GSDNameGUI	
136345	136347	Araphura		brevispina	Bird & Holdich, 1984				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136345	
247426	478704	Anarthruropsis		longus	Kudinova-Pasternak, 1984				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247426	
577847	247135	Apseudes		aberrans	Lang, 1968				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:577847	
136259	247137	Apseudes		caecus	Willemoes-Suhm, 1879				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136259	
577849	247138	Apseudes		conspicuus	Lang, 1968				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:577849	
136262	136303	Apseudes		gracilis	Norman & Stebbing, 1886				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136262	
606218	136304	Apseudes		gracillimus	Hansen 1913				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:606218	
428695	247135	Leiopus		aberrans	Lang, 1968				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:428695	
428696	247138	Leiopus		conspicuus	Lang, 1968				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:428696	
136299	136303	Leiopus		gracilis	(Norman & Stebbing, 1886)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136299	
136300	136304	Leiopus		gracillimus	Hansen, 1913				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136300	
157837	247538	Leptochelia		rapax	Harger, 1879				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:157837	
136263	247113	Apseudes		graciloides	Stephensen, 1915				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136263	
136273	136306	Apseudes		leptodactylus	Wolff, 1956a				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136273	
577839	247144	Apseudes		shiinoi	Lang, 1968				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:577839	
577842	244635	Apseudes		sibogae	Nierstrasz, 1913				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:577842	
689482	247147	Apseudes		zenkevitchi	Kudinova-Pasternak, 1966				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:689482	
136301	136305	Leiopus		hanseni	(Lang, 1968)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136301	
136302	136306	Leiopus		leptodactylus	Beddard, 1886a				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136302	
428698	247144	Leiopus		shiinoi	Lang, 1968				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:428698	
428699	247146	Leiopus		wolffi	Lang, 1968				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:428699	
136439	247436	Leptognathia		latiremis	Hansen, 1913				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136439	
244632	247141	Leviapseudes		galathea	(Wolff, 1956a)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:244632	
247684	449023	Typhlotanais	Typhlotanais	lutze	Bamber, 2005				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247684	
136327	136330	Alaotanais		serratispinosus	Norman & Stebbing, 1886				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136327	
136339	136330	Neotanais		serratispinosus	(Norman & Stebbing, 1886)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136339	
428873	136330	Neotanais		serratispinosus		hadalis	Subspecies	Wolff, 1956a	unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:428873	
136325	136334	Alaotanais		hastiger	Norman & Stebbing, 1886				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136325	
136326	136335	Alaotanais		laevispinosus	Norman & Stebbing, 1886				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136326	
428730	247383	Neotanais		deflexirostris	Lang, 1968				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:428730	
136331	136334	Neotanais		edwardsi partim I	Dollfus, 1898b				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136331	
136332	136335	Neotanais		edwardsi partim II	Nierstrasz, 1913				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136332	
247388	388228	Neotanais		noelitaiti	Larsen & Hansknecht, 2003				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247388	
136585	136258	Apseudes		africanus		orientalis	Subspecies	Bacescu, 1961	unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136585	
136588	242590	Apseudes		spinosus		albidus	Subspecies	Bacescu, 1984	unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136588	
247049	136264	Apseudes		graziellae	Bacescu, 1981				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247049	
607851	449020	Androgynella		curtiramus	Gutu, 2007				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:607851	
607853	242583	Androgynella		fecunda	Gutu, 2006				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:607853	
607854	242584	Androgynella		nagae	(Shiino, 1978)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:607854	
607855	242585	Androgynella		nhatrangensis	(Shiino, 1978)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:607855	
607856	242586	Androgynella		nipponicus	(Shiino, 1978)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:607856	
136275	247056	Apseudes		miserai	Bacescu, 1980				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136275	
607857	478705	Androgynella		sculptus	(Pfeffer, 1888)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:607857	
242587	244630	Androgynella		spectabilis	(Studer, 1883)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:242587	
136257	247066	Apseudes		acutifrons	G.O. Sars, 1882				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136257	
387626	247067	Apseudes		annabensis	Gutu, 2002				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:387626	
479923	136319	Apseudes		anomalus	G.O. Sars, 1869				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:479923	
387628	247069	Apseudes		arguinensis	Gutu, 2002				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:387628	
387629	247070	Apseudes		bacescui	Gutu, 2002				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:387629	
136261	247073	Apseudes		elisae	Bacescu, 1961				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136261	
136267	136285	Apseudes		hibernicus	Walker, 1898				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136267	
136277	136290	Apseudes		ostroumovi	(Bacescu & Carausu, 1947)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136277	
136590	136286	Apseudes		tenuimanus		gottliebi	Subspecies	Bacescu, 1961	unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136590	
136322	136319	Sphyrapus		anomalus	G.O. Sars, 1869				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136322	
136324	136321	Sphyrapus		serratus	G.O. Sars, 1882a				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136324	
136266	247075	Apseudes		hastifrons	Norman & Stebbing, 1886				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136266	
136270	247077	Apseudes		koehleri	Bonnier, 1896				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136270	
136271	247077	Apseudes		latreillei	Milne-Edwards, 1828				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136271	
136272	247077	Apseudes		latreillii	(Milne-Edwards, 1828)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136272	
136586	247078	Apseudes		latreillii		mediterraneus	Subspecies	Bacescu, 1961	unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136586	
479033	247078	Apseudes		mediterraneus	Bacescu, 1961				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:479033	
387630	247079	Apseudes		minimus	Gutu, 2002				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:387630	
136279	247081	Apseudes		robustus	G.O. Sars, 1882				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136279	
136311	136310	Kalliapseudes		omer-cooperi	Larwood, 1954				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136311	
156197	136353	Leptognathia		angusta	(GO Sars, 1882)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:156197	
244610	247866	Typhlotanais	Typhlotanais	longus	Kudinova-Pasternak, 1975b				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:244610	
247045	478736	Apseudes		cedroensis	Menzies, 1953				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247045	
389693	247316	Apseudes		nasutus	Nunomura, 2005				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:389693	
389188	247516	Singularia		cuncta	Blazewicz-Paszkowycz, 2005				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:389188	
428586	247777	Apseudes		tuberculatus	Lang, 1968				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:428586	
247293	478707	Biropalostoma		tenuicorporeus	(Shiino, 1963)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247293	
247326	449094	Pakistanapseudes		toloensis	(Bamber, 1997)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247326	
247341	478718	Saltipedis		forex	Bamber, 2005				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247341	
247342	478719	Saltipedis		incognita	Bamber, 2005				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247342	
247344	449060	Saltipedis		nugoris	Blazewicz-Paszkowycz & Bamber, 2007				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247344	
389585	247091	Bunakenia		salzella	Bamber, 2005				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:389585	
390478	247093	Bunakenia		anomala	Gutu, 2006				alternate representation	Unaccepted name	urn:lsid:marinespecies.org:taxname:390478	
388226	247094	Bunakenia		aspalieus	Bamber, Bird & Angsupanish, 2003				alternate representation	Unaccepted name	urn:lsid:marinespecies.org:taxname:388226	
136462	136466	Heterotanais		gurneyi	Norman, 1906				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136462	
136465	136466	Heterotanais		oerstedi	(Kroyer, 1842)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136465	
136548	136527	Tanais		robustus	Moore, 1894				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136548	
136549	136527	Tanais		testudinicola	Dollfus, 1898				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136549	
577859	448316	Leptognathia		antarctica	(Vanhoffen, 1914)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:577859	
577858	448316	Leptognathia		diversa	Sieg, 1983				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:577858	
247491	448316	Paraleptognathia		antarctica	(Vanhöffen, 1914)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247491	
247492	448317	Paraleptognathia		australis	(Beddard, 1886a)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247492	
136435	136340	Leptognathia		gracilis	(Kröyer, 1842)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136435	
136436	136340	Leptognathia		hanseni	Vanhoffen, 1907				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136436	
136446	136340	Leptognathia		sarsi	Hansen, 1909				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136446	
247498	136340	Paraleptognathia		gracilis	(Krøyer, 1842a)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247498	
388227	247161	Kalliapseudes		macsweenyi	Drumm, 2003b				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:388227	
156199	136341	Leptognathia		inermis	Hansen, 1913				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:156199	
136440	136342	Leptognathia		longiremis	(Lilljeborg, 1864)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136440	
247499	136341	Paraleptognathia		inermis	(Hansen, 1913)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247499	
247500	136342	Paraleptognathia		longiremis	(Lilljeborg, 1864)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247500	
247501	136343	Paraleptognathia		multiserrata	(Hansen, 1913)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247501	
247505	448318	Paraleptognathia		weddellensis	(Sieg, 1986b)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247505	
577918	247463	Paranarthrura		abbreviata	(Vanhoffen, 1914)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:577918	
247515	478741	Scoloura		phillipsi	Sieg & Dojiri, 1991				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247515	
136422	136355	Leptognathia		abyssi	(Hansen, 1913)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136422	
237597	237611	Leptognathia		arnaudi	G.O.Sars, 1882				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:237597	
689481	247131	Leviapseudes		desbruyeresi	Bacescu, 1987				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:689481	
577873	237607	Strongylura		antarctica	(Vanhoffen, 1914)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:577873	
136366	136348	Strongylura		cylindrata	G.O. Sars, 1882a				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136366	
136367	136349	Strongylura		minima	Hansen, 1913				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136367	
136368	247577	Strongylurella		indivisa	Hansen, 1913				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136368	
136314	238739	Anuropoda		francispora	Bacescu, 1980				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136314	
136492	247581	Cryptocope		longa	Kudinova-Pasternak, 1982				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136492	
136493	247592	Cryptocope		vitjazi	Kudinova-Pasternak, 1982				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136493	
247578	478716	Leptognathia		langi	Kudinova-Pasternak, 1970				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247578	
136444	136359	Leptognathia		polita	Hansen, 1913				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136444	
136445	247635	Leptognathia		rigida	(Bate & Westwood, 1868)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136445	
136278	136292	Apseudes		retusifrons	Richardson, 1912				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136278	
478711	247097	Collossella		bicornis	Kudinova-Pasternak, 1973				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:478711	
247905	606219	Collossella		suprema	Jozwiak & Blazewicz-Paszkowycz, 2007				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247905	
244603	136455	Cryptocopoides		rotundata	Tzareva, 1982				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:244603	
247560	478742	Pseudoleptochelia		crassicornis	(Stebbing, 1905)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247560	
428810	247351	Sphyrapus		dispar	Lang, 1968				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:428810	
242594	478743	Apseudes		bermudeus	Bacescu, 1980				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:242594	
244628	458646	Apseudes		heroae	Sieg, 1986a				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:244628	
136269	478723	Apseudes		intermedius	Hansen, 1985				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136269	
449133	449070	Gollumudes		basibadens	Gutu, 2007				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:449133	
247100	478721	Gollumudes		botosaneanui	Gutu, 2001f				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247100	
247101	478724	Gollumudes		larakia	(Edgar, 1997)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247101	
247102	478725	Gollumudes		littoralis	(Shiino, 1952)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247102	
247103	478726	Gollumudes		mortoni	(Bamber, 1997)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247103	
247104	478727	Gollumudes		tropicalis	(Miller, 1940)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247104	
247112	478723	Muramura		intermedius	(Hansen, 1895)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247112	
247488	478728	Parafilitanais		mexicana	Larsen, 2002a				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247488	
247419	478729	Paranarthrura		zevinae	Kudinova-Pasternak, 1970				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247419	
247685	247876	Typhlotanais	Typhlotanais	angularis	Kudinova-Pasternak, 1966b				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247685	
247689	247877	Typhlotanais	Typhlotanais	elegans	Kudinova-Pasternak, 1978b				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247689	
136559	247878	Typhlotanais	Typhlotanais	grandis	Hansen, 1913				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136559	
244618	247879	Typhlotanais	Typhlotanais	longisetosus	Kudinova-Pasternak, 1990a				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:244618	
244612	247880	Typhlotanais	Typhlotanais	parangularis	Kudinova-Pasternak, 1975b				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:244612	
247317	478737	Longipedis		fragilis	Larsen & Shimomura, 2006				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247317	
247692	247881	Typhlotanais	Typhlotanais	rotundirostris	Lang, 1970b				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247692	
449135	449104	Typhlotanais		magdalensis	Larsen & Shimomura, 2007				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:449135	
136460	136478	Heterotanais		algiricus	Dollfus, 1898a				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136460	
136461	136478	Heterotanais		anomalus	G.O. Sars, 1882a				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136461	
136464	136480	Heterotanais		magnus	Smith, 1906				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136464	
136467	136483	Heterotanais		provincialis	Dollfus, 1898a				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136467	
136472	136481	Leptochelia		mercantilis	Smith, 1906				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136472	
136473	136482	Leptochelia		merginellae	Smith, 1906				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136473	
136488	136457	Paratanais		batei	G.O. Sars, 1882a				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136488	
244621	136563	Typhlotanais		kerguelenensis	Beddard, 1886a				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:244621	
577923	247567	Nototanais		werthi	Vanhoffen, 1914				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:577923	
247321	449109	Pakistanapseudes		hodgsoni	Bamber, 2000b				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247321	
136479	247562	Pseudoleptochelia		longydactyus	(Bacescu), 1977				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136479	
247686	247893	Typhlotanais	Typhlotanais	brachyurus	Beddard, 1886a				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247686	
244615	577931	Typhlotanais	Typhlotanais	dubius	Tzareva, 1982				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:244615	
244623	237599	Typhlotanais		magnificus	Kudinova-Pasternak, 1970				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:244623	
428829	237601	Typhlotanais		peculiaris	Lang, 1968				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:428829	
244622	244652	Typhlotanais		pushkini	Tzareva, 1982				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:244622	
244653	244624	Typhlotanais		rectus	Kudinova-Pasternak, 1966b				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:244653	
183441	247356	Sphyrapus		tudes	Norman & Stebbing, 1886				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:183441	
183474	136550	Typhlotanais		macrocephala					unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:183474	
136565	136550	Typhlotanais		macrocephalus					unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136565	
136282	247115	Apseudes		sicilianus	Bacescu, 1980				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136282	
244631	458650	Apseudes		unicus	Kudinova-Pasternak & Pasternak, 1981				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:244631	
387633	247117	Pectinapseudes		magnus	Gutu, 2002				alternate representation	Unaccepted name	urn:lsid:marinespecies.org:taxname:387633	
136562	247892	Typhlotanais	Typhlotanais	irregularis	Hansen, 1913				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:136562	
247694	247894	Typhlotanais	Typhlotanais	setosus	Kudinova-Pasternak, 1966b				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:247694	
387634	247118	Pectinapseudes		mesteri	Gutu, 2002				alternate representation	Unaccepted name	urn:lsid:marinespecies.org:taxname:387634	
414648	247153	Bacescapseudes		patagoniensis	Sieg, 1986				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:414648	
