AcceptedTaxonID	Kingdom	Phylum	Class	Order	Superfamily	Family	Genus	SubGenusName	Species	AuthorString	GSDNameStatus	Sp2000NameStatus	IsFossil	LifeZone	AdditionalData	LTSSpecialist	LTSDate	SpeciesURL	GSDTaxonGUI	GSDNameGUI	
474106	Animalia	Phoronida					Actinotrocha		branchiata	Müller, 1846	accepted	Accepted name	0	marine		Emig, Christian	2010-05-02 19:33:00	http://www.marinespecies.org/phoronida/aphia.php?p=taxdetails&id=474106		urn:lsid:marinespecies.org:taxname:474106	
474111	Animalia	Phoronida					Actinotrocha		harmeri	Zimmer, 1964	accepted	Accepted name	0	marine		Emig, Christian	2010-05-02 19:33:00	http://www.marinespecies.org/phoronida/aphia.php?p=taxdetails&id=474111		urn:lsid:marinespecies.org:taxname:474111	
474107	Animalia	Phoronida					Actinotrocha		hippocrepia	Silén, 1954	accepted	Accepted name	0	marine		Emig, Christian	2010-05-02 19:33:00	http://www.marinespecies.org/phoronida/aphia.php?p=taxdetails&id=474107		urn:lsid:marinespecies.org:taxname:474107	
474108	Animalia	Phoronida					Actinotrocha		vancouverensis	Zimmer, 1964	accepted	Accepted name	0	marine		Emig, Christian	2010-05-02 19:33:00	http://www.marinespecies.org/phoronida/aphia.php?p=taxdetails&id=474108		urn:lsid:marinespecies.org:taxname:474108	
474109	Animalia	Phoronida					Actinotrocha		sabatieri	Roule, 1896	accepted	Accepted name	0	marine		Emig, Christian	2010-05-02 19:33:00	http://www.marinespecies.org/phoronida/aphia.php?p=taxdetails&id=474109		urn:lsid:marinespecies.org:taxname:474109	
474110	Animalia	Phoronida					Actinotrocha		pallida	Silén, 1952	accepted	Accepted name	0	marine		Emig, Christian	2010-05-02 19:33:00	http://www.marinespecies.org/phoronida/aphia.php?p=taxdetails&id=474110		urn:lsid:marinespecies.org:taxname:474110	
128547	Animalia	Phoronida					Phoronis		australis	Haswell, 1883	accepted	Accepted name	0	marine		Emig, Christian	2005-06-21 11:51:44	http://www.marinespecies.org/phoronida/aphia.php?p=taxdetails&id=128547		urn:lsid:marinespecies.org:taxname:128547	
128548	Animalia	Phoronida					Phoronis		hippocrepia	Wright, 1856	accepted	Accepted name	0	marine, brackish		Emig, Christian	2008-06-21 09:28:28	http://www.marinespecies.org/phoronida/aphia.php?p=taxdetails&id=128548		urn:lsid:marinespecies.org:taxname:128548	
128549	Animalia	Phoronida					Phoronis		muelleri	Selys-Lonchamps, 1903	accepted	Accepted name	0	marine		Emig, Christian	2005-06-21 11:51:44	http://www.marinespecies.org/phoronida/aphia.php?p=taxdetails&id=128549		urn:lsid:marinespecies.org:taxname:128549	
128550	Animalia	Phoronida					Phoronis		ovalis	Wright, 1856	accepted	Accepted name	0	marine		Emig, Christian	2005-06-21 11:51:44	http://www.marinespecies.org/phoronida/aphia.php?p=taxdetails&id=128550		urn:lsid:marinespecies.org:taxname:128550	
128551	Animalia	Phoronida					Phoronis		pallida	Silén, 1952	accepted	Accepted name	0	marine		Emig, Christian	2005-06-21 11:51:44	http://www.marinespecies.org/phoronida/aphia.php?p=taxdetails&id=128551		urn:lsid:marinespecies.org:taxname:128551	
128552	Animalia	Phoronida					Phoronis		psammophila	Cori, 1889	accepted	Accepted name	0	marine, brackish		Emig, Christian	2008-06-21 09:28:28	http://www.marinespecies.org/phoronida/aphia.php?p=taxdetails&id=128552		urn:lsid:marinespecies.org:taxname:128552	
237586	Animalia	Phoronida					Phoronis		ijimai	Oka, 1897	accepted	Accepted name	0	marine, brackish		Emig, Christian	2008-06-21 09:28:28	http://www.marinespecies.org/phoronida/aphia.php?p=taxdetails&id=237586		urn:lsid:marinespecies.org:taxname:237586	
761044	Animalia	Phoronida					Phoronis		emigi	Hirose, Fukiage, Katoh & Kajihara, 2014	accepted	Accepted name	0	marine		Emig, Christian	2014-05-03 19:12:21	http://www.marinespecies.org/phoronida/aphia.php?p=taxdetails&id=761044		urn:lsid:marinespecies.org:taxname:761044	
128553	Animalia	Phoronida					Phoronopsis		albomaculata	Gilchrist, 1907	accepted	Accepted name	0	marine		Emig, Christian	2005-06-21 11:51:44	http://www.marinespecies.org/phoronida/aphia.php?p=taxdetails&id=128553		urn:lsid:marinespecies.org:taxname:128553	
128554	Animalia	Phoronida					Phoronopsis		californica	Hilton, 1930	accepted	Accepted name	0	marine		Emig, Christian	2005-06-21 11:51:44	http://www.marinespecies.org/phoronida/aphia.php?p=taxdetails&id=128554		urn:lsid:marinespecies.org:taxname:128554	
128555	Animalia	Phoronida					Phoronopsis		harmeri	Pixell, 1912	accepted	Accepted name	0	marine		Emig, Christian	2005-06-21 11:51:44	http://www.marinespecies.org/phoronida/aphia.php?p=taxdetails&id=128555		urn:lsid:marinespecies.org:taxname:128555	
