AcceptedTaxonID	ParentSpeciesID	InfraSpeciesEpithet	InfraSpeciesAuthorString	InfraSpeciesMarker	GSDNameStatus	Sp2000NameStatus	IsFossil	LifeZone	AdditionalData	LTSSpecialist	LTSDate	InfraSpeciesURL	GSDTaxonGUI	GSDNameGUI	
513701	160762	bidens	Mortensen, 1910	Subspecies	accepted	Accepted name	0	marine		Kroh, Andreas	2013-08-20 08:10:03	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=513701		urn:lsid:marinespecies.org:taxname:513701	
608108	160762	cavernosus	(Philippi, 1845)	Subspecies	accepted	Accepted name	0	marine		Kroh, Andreas	2012-08-31 09:39:00	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=608108		urn:lsid:marinespecies.org:taxname:608108	
608109	414216	elevatus	(Hutton, 1872)	Subspecies	accepted	Accepted name	0	marine		Kroh, Andreas	2012-08-31 09:39:00	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=608109		urn:lsid:marinespecies.org:taxname:608109	
595762	414216	ruber	(Döderlein, 1914)	Subspecies	accepted	Accepted name	0	marine		Kroh, Andreas	2012-02-21 22:29:41	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=595762		urn:lsid:marinespecies.org:taxname:595762	
571633	160779	drygalskii	(Mortensen, 1905)	Subspecies	accepted	Accepted name	0	marine		Kroh, Andreas	2012-08-31 09:39:00	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=571633		urn:lsid:marinespecies.org:taxname:571633	
571632	160779	perfidus	(Mironov, 1976)	Subspecies	accepted	Accepted name	0	marine		Kroh, Andreas	2011-05-09 22:40:51	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=571632		urn:lsid:marinespecies.org:taxname:571632	
608110	513116	coriaceum	(A. Agassiz, 1879)	Subspecies	accepted	Accepted name	0	marine		Kroh, Andreas	2012-08-31 09:39:00	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=608110		urn:lsid:marinespecies.org:taxname:608110	
513703	513116	indicum	Koehler, 1921	Subspecies	accepted	Accepted name	0	marine		Kroh, Andreas	2011-04-08 09:45:14	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=513703		urn:lsid:marinespecies.org:taxname:513703	
513704	513119	bicolor	A. Agassiz & H.L. Clark, 1907	Subspecies	accepted	Accepted name	0	marine		Kroh, Andreas	2011-04-08 09:45:14	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=513704		urn:lsid:marinespecies.org:taxname:513704	
513705	513119	nudum	Mortensen, 1934	Subspecies	accepted	Accepted name	0	marine		Kroh, Andreas	2011-04-08 09:45:14	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=513705		urn:lsid:marinespecies.org:taxname:513705	
608111	513119	owstoni	Mortensen, 1904	Subspecies	accepted	Accepted name	0	marine		Kroh, Andreas	2012-08-31 09:39:00	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=608111		urn:lsid:marinespecies.org:taxname:608111	
513706	513122	carinatum	Mortensen, 1934	Subspecies	accepted	Accepted name	0	marine		Kroh, Andreas	2011-04-08 09:45:14	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=513706		urn:lsid:marinespecies.org:taxname:513706	
608112	513122	tessellatum	(A. Agassiz, 1879)	Subspecies	accepted	Accepted name	0	marine		Kroh, Andreas	2012-08-31 09:39:00	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=608112		urn:lsid:marinespecies.org:taxname:608112	
513707	124249	africana	(Troschel, 1873)	Subspecies	accepted	Accepted name	0	marine		Kroh, Andreas	2011-04-27 13:55:18	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=513707		urn:lsid:marinespecies.org:taxname:513707	
608113	124249	lixula	(Linnaeus, 1758)	Subspecies	accepted	Accepted name	0	marine		Kroh, Andreas	2012-08-31 09:39:00	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=608113		urn:lsid:marinespecies.org:taxname:608113	
513708	214654	album	Mortensen, 1934	Subspecies	accepted	Accepted name	0	marine		Kroh, Andreas	2011-04-08 09:45:14	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=513708		urn:lsid:marinespecies.org:taxname:513708	
608114	214654	varium	Grube, 1868	Subspecies	accepted	Accepted name	0	marine		Kroh, Andreas	2012-08-31 09:39:00	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=608114		urn:lsid:marinespecies.org:taxname:608114	
608115	513144	townsendi	(A. Agassiz, 1898)	Subspecies	accepted	Accepted name	0	marine		Kroh, Andreas	2012-08-31 09:39:00	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=608115		urn:lsid:marinespecies.org:taxname:608115	
513700	513144	woynari	Hertlein & Grant, 1960	Subspecies	accepted	Accepted name	0	marine		Kroh, Andreas	2010-09-07 10:59:28	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=513700		urn:lsid:marinespecies.org:taxname:513700	
738053	124372	mediterranea	Mortensen, 1913	Subspecies	accepted	Accepted name	0	marine		Kroh, Andreas	2013-08-23 15:36:31	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=738053		urn:lsid:marinespecies.org:taxname:738053	
224163	124373	capensis	Mortensen, 1907	Subspecies	accepted	Accepted name	0	marine		Kroh, Andreas	2013-08-20 08:10:03	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=224163		urn:lsid:marinespecies.org:taxname:224163	
608116	124373	lyrifera	(Forbes, 1841)	Subspecies	accepted	Accepted name	0	marine		Kroh, Andreas	2012-08-31 09:39:00	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=608116		urn:lsid:marinespecies.org:taxname:608116	
608052	124331	longispinus	(Philippi, 1845)	Subspecies	accepted	Accepted name	0	marine		Kroh, Andreas	2012-08-27 13:28:18	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=608052		urn:lsid:marinespecies.org:taxname:608052	
