ID	AcceptedTaxonID	Genus	SubGenusName	Species	AuthorString	InfraSpecies	InfraSpecificMarker	InfraSpecificAuthorString	GSDNameStatus	Sp2000NameStatus	GSDNameGUI	
568388	160787	Centrocidaris		canaliculata	A. Agassiz, 1879				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:568388	
367429	160787	Cidaris		canaliculata	(A. Agassiz, 1863)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:367429	
216200	160787	Dorocidaris		canaliculatus	(A. Agassiz, 1863)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:216200	
741776	741773	Austrocidaris		canaliculata		var. lorioli	Variety	(Mortensen, 1903)	unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:741776	
741775	741773	Stereocidaris		lorioli	Mortensen, 1903				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:741775	
568744	513165	Echinodiadema		coronata	Verrill, 1867				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:568744	
568389	124331	Centrostephanus		longispina	(Philippi, 1845)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:568389	
125175	124331	Cidaris	Diadema	longispina	Philippi, 1845				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:125175	
568616	124331	Diadema		europaeum	L. Agassiz & Desor, 1846				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:568616	
568619	124331	Diadema		longispina	Philippi, 1845				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:568619	
513167	422797	Centrostephanus		rubricingulus	H.L. Clark, 1921				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:513167	
569779	414212	Thrichodiadema		rodgersii	A. Agassiz, 1863				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:569779	
569837	414212	Trichodiadema		rodgersii					unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:569837	
513627	571625	Urechinus		giganteus	A. Agassiz, 1898				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:513627	
513628	568594	Urechinus		loveni	(A. Agassiz, 1898)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:513628	
568599	160801	Cystechinus		wyvilli	A. Agassiz, 1879				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:568599	
569858	160801	Urechinus		agassizi	Lambert & Thiéry, 1924				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:569858	
174994	160801	Urechinus		wyvilli	(A. Agassiz, 1879)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:174994	
124389	124392	Amphidetus		Kürtzii	Girard, 1852				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:124389	
124390	124399	Amphidetus		mediterraneus	Forbes, 1844				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:124390	
124391	124394	Amphidotus		roseus	Forbes, 1841				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:124391	
568571	124273	Clypeaster		pulvinulus	(Pennant, 1812)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:568571	
213431	124392	Echinocardium		australe	Gray, 1851				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:213431	
124395	124402	Echinocardium		gibbosus	Barrett, 1857 non L. Agassiz & Desor, 1847				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:124395	
124396	124399	Echinocardium		gibbosus	(L. Agassiz & Desor, 1847)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:124396	
124397	124400	Echinocardium		intermedium	Mortensen, 1907				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:124397	
124401	124400	Echinocardium		pennatifidum	Koehler, 1898 non Norman, 1868				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:124401	
738363	124394	Echinocardium		Ravescens					unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:738363	
124403	124392	Echinocardium		sebae	Gray, 1825				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:124403	
568732	513214	Echinocrepis		setigera	A. Agassiz, 1898				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:568732	
568649	174917	Dorocidaris		antarctica	(Mortensen, 1909)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:568649	
569486	513112	Plegiocidaris		fragilis	(A. Agassiz & H.L. Clark, 1907)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:569486	
558699	160783	Miracidaris		incerta	(Koehler, 1902)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:558699	
174730	160783	Porocidaris		incerta	Koehler, 1902				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:174730	
569722	160783	Stereocidaris		incerta	(Koehler, 1902)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:569722	
569487	160784	Plegiocidaris		milleri	(A. Agassiz, 1898)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:569487	
174735	160784	Porocidaris		milleri	A. Agassiz, 1898				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:174735	
568989	513113	Echinus		placenta	Linnaeus, 1758				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:568989	
569672	513113	Scutella		placenta	(Linnaeus, 1758)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:569672	
569679	513113	Scutella		rumphii	Blainville, 1827				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:569679	
513341	723367	Homolampas		fulva	A. Agassiz, 1879				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:513341	
513342	723368	Homolampas		glauca	Wood-Mason & Alcock, 1891				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:513342	
513343	723369	Homolampas		hastata	A. Agassiz, 1898				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:513343	
513345	723370	Homolampas		rostrata	de Meijere, 1903				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:513345	
568357	422485	Asthenosoma		belli	(Mortensen, 1903)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:568357	
568358	513116	Asthenosoma		coriacea	A. Agassiz, 1879				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:568358	
568359	513116	Asthenosoma		coriaceum	A. Agassiz, 1879				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:568359	
124334	149880	Asthenosoma		reynoldsii	A. Agassiz, 1880				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:124334	
124335	149880	Calveria		fenestrata	Thomson, 1872				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:124335	
568473	149880	Calveria		fenestratum	Thomson, 1872				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:568473	
124337	149880	Calveriosoma		fenestratum	(Thomson, 1872)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:124337	
569264	158058	Anapesus		carolinus	Holmes, 1869				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:569264	
569281	158058	Arbacea		punctulata					unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:569281	
241018	124249	Arbacia		aequituberculata	(Blainville, 1825)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:241018	
569282	160786	Arbacia		alternans	Studer, 1876				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:569282	
569283	124249	Arbacia		australis	Lovén, 1887				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:569283	
