AcceptedTaxonID	ParentSpeciesID	InfraSpeciesEpithet	InfraSpeciesAuthorString	InfraSpeciesMarker	GSDNameStatus	Sp2000NameStatus	IsFossil	LifeZone	AdditionalData	LTSSpecialist	LTSDate	InfraSpeciesURL	GSDTaxonGUI	GSDNameGUI	
530533	208947	crassa	Panning, 1944	Subspecies	accepted	Accepted name	0	marine		Paulay, Gustav	2012-11-10 14:03:14	http://www.marinespecies.org/aphia.php?p=taxdetails&id=530533		urn:lsid:marinespecies.org:taxname:530533	
529403	174058	crocea	(Lesson, 1830)	Subspecies	accepted	Accepted name	0	marine		Paulay, Gustav	2010-10-06 11:23:00	http://www.marinespecies.org/aphia.php?p=taxdetails&id=529403		urn:lsid:marinespecies.org:taxname:529403	
529404	174058	var. croceoides	(Vaney, 1908)	Variety	accepted	Accepted name	0	marine		Paulay, Gustav	2010-10-06 11:23:00	http://www.marinespecies.org/aphia.php?p=taxdetails&id=529404		urn:lsid:marinespecies.org:taxname:529404	
529197	241804	var. dyscritus	Heding, 1934	Variety	accepted	Accepted name	0	marine		Paulay, Gustav	2010-10-06 10:47:36	http://www.marinespecies.org/aphia.php?p=taxdetails&id=529197		urn:lsid:marinespecies.org:taxname:529197	
529405	213075	mollis	(Pearson, 1903)	Subspecies	accepted	Accepted name	0	marine		Paulay, Gustav	2010-10-06 11:23:00	http://www.marinespecies.org/aphia.php?p=taxdetails&id=529405		urn:lsid:marinespecies.org:taxname:529405	
529406	124612	japonica	(Semper, 1868)	Subspecies	accepted	Accepted name	0	marine		Paulay, Gustav	2010-10-06 11:23:00	http://www.marinespecies.org/aphia.php?p=taxdetails&id=529406		urn:lsid:marinespecies.org:taxname:529406	
529196	124612	mediterranea	Semper, 1868	Subspecies	accepted	Accepted name	0	marine		Paulay, Gustav	2010-10-06 10:47:36	http://www.marinespecies.org/aphia.php?p=taxdetails&id=529196		urn:lsid:marinespecies.org:taxname:529196	
530650	530648	colochiriformis	Ludwig & Heding, 1935	Subspecies	accepted	Accepted name	0	marine		Paulay, Gustav	2010-10-08 08:02:59	http://www.marinespecies.org/aphia.php?p=taxdetails&id=530650		urn:lsid:marinespecies.org:taxname:530650	
292995	124718	pacificum	Ludwig, 1894	Subspecies	accepted	Accepted name	0	marine		Paulay, Gustav	2010-10-14 16:27:08	http://www.marinespecies.org/aphia.php?p=taxdetails&id=292995		urn:lsid:marinespecies.org:taxname:292995	
125223	124718	validum	Théel, 1879	Subspecies	accepted	Accepted name	0	marine		Bohn, Jens	2008-02-02 20:53:07	http://www.marinespecies.org/aphia.php?p=taxdetails&id=125223		urn:lsid:marinespecies.org:taxname:125223	
529409	124593	var. atypica	Deichmann, 1930	Variety	accepted	Accepted name	0	marine		Paulay, Gustav	2010-10-06 11:23:00	http://www.marinespecies.org/aphia.php?p=taxdetails&id=529409		urn:lsid:marinespecies.org:taxname:529409	
529408	124726	glacialis	Théel, 1876	Subspecies	accepted	Accepted name	0	marine		Paulay, Gustav	2010-10-06 11:23:00	http://www.marinespecies.org/aphia.php?p=taxdetails&id=529408		urn:lsid:marinespecies.org:taxname:529408	
414570	124726	kermadecensis	Hansen, 1956	Subspecies	accepted	Accepted name	0	marine		Paulay, Gustav	2010-10-14 16:03:44	http://www.marinespecies.org/aphia.php?p=taxdetails&id=414570		urn:lsid:marinespecies.org:taxname:414570	
529407	124726	kurilensis	Baranova & Belyaev in Belyaev, 1971	Subspecies	accepted	Accepted name	0	marine		Paulay, Gustav	2010-10-06 11:23:00	http://www.marinespecies.org/aphia.php?p=taxdetails&id=529407		urn:lsid:marinespecies.org:taxname:529407	
529198	124726	solomonensis	Hansen, 1956	Subspecies	accepted	Accepted name	0	marine		Paulay, Gustav	2010-10-06 10:47:36	http://www.marinespecies.org/aphia.php?p=taxdetails&id=529198		urn:lsid:marinespecies.org:taxname:529198	
529199	124726	sundensis	Hansen, 1956	Subspecies	accepted	Accepted name	0	marine		Paulay, Gustav	2010-10-06 10:47:36	http://www.marinespecies.org/aphia.php?p=taxdetails&id=529199		urn:lsid:marinespecies.org:taxname:529199	
529410	124726	uschakovi	Belyaev, 1971	Subspecies	accepted	Accepted name	0	marine		Paulay, Gustav	2010-10-06 11:23:00	http://www.marinespecies.org/aphia.php?p=taxdetails&id=529410		urn:lsid:marinespecies.org:taxname:529410	
529411	529200	hanseni	Belyaev, 1971	Subspecies	accepted	Accepted name	0	marine		Paulay, Gustav	2010-10-06 11:23:00	http://www.marinespecies.org/aphia.php?p=taxdetails&id=529411		urn:lsid:marinespecies.org:taxname:529411	
