AcceptedTaxonID	DistributionElement	StandardInUse
1190231	MRY	TDWG Level 3 code
1190231	NBR	TDWG Level 3 code
1190231	NCA	TDWG Level 3 code
1190231	NWJ	TDWG Level 3 code
1190231	NWM	TDWG Level 3 code
1190231	NWY	TDWG Level 3 code
1190231	OHI	TDWG Level 3 code
1190231	OKL	TDWG Level 3 code
1190231	ONT	TDWG Level 3 code
1190231	PEI	TDWG Level 3 code
1190231	PEN	TDWG Level 3 code
1190231	QUE	TDWG Level 3 code
1190231	TEX	TDWG Level 3 code
1190237	79    	TDWG Level 2 code
1190237	ARI	TDWG Level 3 code
1190237	MXC-MO	TDWG Level 4 code
1190237	MXE-TA	TDWG Level 4 code
1190237	MXS-CL	TDWG Level 4 code
1190237	MXS-GR	TDWG Level 4 code
1190237	MXS-JA	TDWG Level 4 code
1190237	MXS-MI	TDWG Level 4 code
1190237	MXS-NA	TDWG Level 4 code
1190237	TEX	TDWG Level 3 code
1190238	MRY	TDWG Level 3 code
1190238	NWY	TDWG Level 3 code
1190238	WDC	TDWG Level 3 code
1190240	ECU	TDWG Level 3 code
1190241	FRG	TDWG Level 3 code
1190242	MXS-OA	TDWG Level 4 code
1190243	ELS	TDWG Level 3 code
1190244	DOM	TDWG Level 3 code
1190246	BOL	TDWG Level 3 code
1190247	CUB	TDWG Level 3 code
1190247	Endemic to Cuba.	text
1190248	BOL	TDWG Level 3 code
1190248	BZN-AM	TDWG Level 4 code
1190248	ECU	TDWG Level 3 code
1190248	PER	TDWG Level 3 code
1190249	MXS-OA	TDWG Level 4 code
1190250	BZS-SC	TDWG Level 4 code
1190251	AGE-BA	TDWG Level 4 code
1190251	AGE-MI	TDWG Level 4 code
1190251	BOL	TDWG Level 3 code
1190251	BZL-RJ	TDWG Level 4 code
1190251	BZL-SP	TDWG Level 4 code
1190251	BZN-PA	TDWG Level 4 code
1190251	BZS-PR	TDWG Level 4 code
1190251	BZS-RS	TDWG Level 4 code
1190251	BZS-SC	TDWG Level 4 code
1190251	CLM	TDWG Level 3 code
1190251	PER	TDWG Level 3 code
1190251	This species had been erroneously recorded from Oaxaca, Mexico. See Brailovsky, 1985 for more information.	text
1190253	ECU	TDWG Level 3 code
1190254	COS	TDWG Level 3 code
1190254	ELS	TDWG Level 3 code
1190254	HON	TDWG Level 3 code
1190254	MXE-DU	TDWG Level 4 code
1190254	MXG-VC	TDWG Level 4 code
1190254	MXS-JA	TDWG Level 4 code
1190254	MXS-MI	TDWG Level 4 code
1190254	MXS-OA	TDWG Level 4 code
1190254	MXT-CI	TDWG Level 4 code
1190255	BZN-PA	TDWG Level 4 code
1190256	COS	TDWG Level 3 code
1190256	GUA	TDWG Level 3 code
1190256	MXC-ME	TDWG Level 4 code
1190256	MXC-MO	TDWG Level 4 code
1190256	MXC-PU	TDWG Level 4 code
1190256	MXE-HI	TDWG Level 4 code
1190256	MXE-NL	TDWG Level 4 code
1190256	MXE-TA	TDWG Level 4 code
1190256	MXG-VC	TDWG Level 4 code
1190256	MXS-CL	TDWG Level 4 code
1190256	MXS-JA	TDWG Level 4 code
1190256	MXS-NA	TDWG Level 4 code
1190256	MXS-OA	TDWG Level 4 code
1190256	MXT-CI	TDWG Level 4 code
1190257	BZL-SP	TDWG Level 4 code
1190257	BZS-PR	TDWG Level 4 code
1190257	BZS-SC	TDWG Level 4 code
1190259	GUA	TDWG Level 3 code
1190259	MXC-PU	TDWG Level 4 code
1190259	MXS-CL	TDWG Level 4 code
1190259	MXS-GR	TDWG Level 4 code
1190259	MXS-JA	TDWG Level 4 code
1190259	MXS-OA	TDWG Level 4 code
1190260	GUA	TDWG Level 3 code
1190260	MXT-CI	TDWG Level 4 code
1190261	COS	TDWG Level 3 code
1190261	ELS	TDWG Level 3 code
1190261	GUA	TDWG Level 3 code
1190261	MXC-MO	TDWG Level 4 code
1190261	MXC-PU	TDWG Level 4 code
1190261	MXN-SI	TDWG Level 4 code
1190261	MXS-CL	TDWG Level 4 code
1190261	MXS-GR	TDWG Level 4 code
1190261	MXS-MI	TDWG Level 4 code
1190261	MXS-NA	TDWG Level 4 code
1190261	MXS-OA	TDWG Level 4 code
1190261	MXT-CI	TDWG Level 4 code
1190262	MXS-OA	TDWG Level 4 code
1190262	No definite locality	text
1190263	CLM	TDWG Level 3 code
1190263	VEN	TDWG Level 3 code
1190264	CLM	TDWG Level 3 code
1190264	SUR	TDWG Level 3 code
1190264	VEN	TDWG Level 3 code
1190265	AGE-CH	TDWG Level 4 code
1190265	AGW-TU	TDWG Level 4 code
1190265	BZS-PR	TDWG Level 4 code
1190265	BZS-RS	TDWG Level 4 code
1190266	ECU	TDWG Level 3 code
1190267	AGE-BA	TDWG Level 4 code
1190267	AGE-CH	TDWG Level 4 code
1190267	AGE-CN	TDWG Level 4 code
1190267	AGE-CO	TDWG Level 4 code
1190267	AGE-ER	TDWG Level 4 code
1190267	AGE-MI	TDWG Level 4 code
1190267	AGE-SF	TDWG Level 4 code
1190267	AGW-LR	TDWG Level 4 code
1190267	AGW-ME	TDWG Level 4 code
1190267	AGW-SE	TDWG Level 4 code
1190267	AGW-TU	TDWG Level 4 code
1190267	BZS-PR	TDWG Level 4 code
1190267	BZS-SC	TDWG Level 4 code
1190268	BOL	TDWG Level 3 code
1190268	CLM	TDWG Level 3 code
1190268	PER	TDWG Level 3 code
1190268	VEN	TDWG Level 3 code
1190269	CLM	TDWG Level 3 code
1190270	MXC-ME	TDWG Level 4 code
1190270	MXC-MO	TDWG Level 4 code
1190270	MXE-DU	TDWG Level 4 code
1190270	MXS-GR	TDWG Level 4 code
1190270	MXS-MI	TDWG Level 4 code
1190270	MXS-OA	TDWG Level 4 code
1190271	CLM	TDWG Level 3 code
1190271	VEN	TDWG Level 3 code
1190272	CLM	TDWG Level 3 code
1190273	CLM	TDWG Level 3 code
1190274	BZN-PA	TDWG Level 4 code
1190275	CLM	TDWG Level 3 code
1190276	GUA	TDWG Level 3 code
1190277	GUA	TDWG Level 3 code
1190277	MXC-MO	TDWG Level 4 code
1190277	MXC-PU	TDWG Level 4 code
1190277	MXG-VC	TDWG Level 4 code
1190277	MXS-OA	TDWG Level 4 code
1190278	BZL-RJ	TDWG Level 4 code
1190278	BZS-SC	TDWG Level 4 code
1190279	CLM	TDWG Level 3 code
1190279	ECU	TDWG Level 3 code
1190280	PER	TDWG Level 3 code
1190281	ECU	TDWG Level 3 code
1190286	CLM	TDWG Level 3 code
1190288	PER	TDWG Level 3 code
1190290	73    	TDWG Level 2 code
1190290	76    	TDWG Level 2 code
1190290	79    	TDWG Level 2 code
1190293	MXS-GR	TDWG Level 4 code
1190294	CLM	TDWG Level 3 code
1190299	ECU	TDWG Level 3 code
1190300	ECU	TDWG Level 3 code
1190301	ECU	TDWG Level 3 code
1190302	COS	TDWG Level 3 code
1190305	CLM	TDWG Level 3 code
1190305	PER	TDWG Level 3 code
1190306	PER	TDWG Level 3 code
1190307	CLM	TDWG Level 3 code
1190308	BOL	TDWG Level 3 code
1190309	BZN-PA	TDWG Level 4 code
1190310	BZN-PA	TDWG Level 4 code
1190311	PER	TDWG Level 3 code
1190312	PER	TDWG Level 3 code
1190313	PER	TDWG Level 3 code
1190314	PER	TDWG Level 3 code
1190315	PER	TDWG Level 3 code
1190316	PER	TDWG Level 3 code
1190317	PER	TDWG Level 3 code
1190318	PER	TDWG Level 3 code
1190319	BOL	TDWG Level 3 code
1190319	PER	TDWG Level 3 code
1190320	PER	TDWG Level 3 code
1190322	BOL	TDWG Level 3 code
1190326	84    	TDWG Level 2 code
1190326	PER	TDWG Level 3 code
1190329	BOL	TDWG Level 3 code
1190329	PER	TDWG Level 3 code
1190330	BOL	TDWG Level 3 code
1190331	PER	TDWG Level 3 code
1190332	PER	TDWG Level 3 code
1190333	PER	TDWG Level 3 code
1190334	PER	TDWG Level 3 code
1190335	HON	TDWG Level 3 code
1190336	BOL	TDWG Level 3 code
1190336	PER	TDWG Level 3 code
1190341	PER	TDWG Level 3 code
1190342	PER	TDWG Level 3 code
1190345	BOL	TDWG Level 3 code
1190345	PER	TDWG Level 3 code
1190346	8	TDWG Level 1 code
1190349	PER	TDWG Level 3 code
1190359	CLM	TDWG Level 3 code
1190359	Colombia, Venezuela	text
1190359	VEN	TDWG Level 3 code
1190360	GUA	TDWG Level 3 code
1190360	HON	TDWG Level 3 code
1190360	MXS-OA	TDWG Level 4 code
1190360	PAN	TDWG Level 3 code
1190367	WIN-BA	TDWG Level 4 code
1190369	84    	TDWG Level 2 code
1190370	CLM	TDWG Level 3 code
1190370	COS	TDWG Level 3 code
1190370	PAN	TDWG Level 3 code
1190371	84    	TDWG Level 2 code
1190371	FRG	TDWG Level 3 code
1190372	ALA	TDWG Level 3 code
1190372	FLA	TDWG Level 3 code
1190372	GEO	TDWG Level 3 code
1190372	SCA	TDWG Level 3 code
1190372	TEX	TDWG Level 3 code
1190373	84    	TDWG Level 2 code
1190375	CLM	TDWG Level 3 code
1190377	8	TDWG Level 1 code
1190377	ARI	TDWG Level 3 code
1190377	FLA	TDWG Level 3 code
1190377	GEO	TDWG Level 3 code
1190377	LOU	TDWG Level 3 code
1190377	MSO	TDWG Level 3 code
1190377	NCA	TDWG Level 3 code
1190377	NWM	TDWG Level 3 code
1190377	SCA	TDWG Level 3 code
1190377	TEX	TDWG Level 3 code
1190379	GUY	TDWG Level 3 code
1190381	79    	TDWG Level 2 code
1190381	ARI	TDWG Level 3 code
1190381	ARK	TDWG Level 3 code
1190381	CAL	TDWG Level 3 code
1190381	FLA	TDWG Level 3 code
1190381	GEO	TDWG Level 3 code
1190381	HON	TDWG Level 3 code
1190381	KAN	TDWG Level 3 code
1190381	LOU	TDWG Level 3 code
1190381	MSI	TDWG Level 3 code
1190381	MSO	TDWG Level 3 code
1190381	MXN-SO	TDWG Level 4 code
1190381	NCA	TDWG Level 3 code
1190381	OKL	TDWG Level 3 code
1190381	SCA	TDWG Level 3 code
1190381	TEX	TDWG Level 3 code
1190387	FRG	TDWG Level 3 code
1190389	MXG-VC	TDWG Level 4 code
1190390	CLM	TDWG Level 3 code
1190394	84    	TDWG Level 2 code
1190395	BZN	TDWG Level 3 code
1190396	BZN-PA	TDWG Level 4 code
1190398	COS	TDWG Level 3 code
1190400	PER	TDWG Level 3 code
1190401	84    	TDWG Level 2 code
1190404	7	TDWG Level 1 code
1190404	CNT	TDWG Level 3 code
1190404	COL	TDWG Level 3 code
1190404	FLA	TDWG Level 3 code
1190404	GEO	TDWG Level 3 code
1190404	ILL	TDWG Level 3 code
1190404	INI	TDWG Level 3 code
1190404	LOU	TDWG Level 3 code
1190404	MAS	TDWG Level 3 code
1190404	MIN	TDWG Level 3 code
1190404	MRY	TDWG Level 3 code
1190404	MSO	TDWG Level 3 code
1190404	NCA	TDWG Level 3 code
1190404	NWJ	TDWG Level 3 code
1190404	NWY	TDWG Level 3 code
1190404	OKL	TDWG Level 3 code
1190404	ONT	TDWG Level 3 code
1190404	PEN	TDWG Level 3 code
1190404	SCA	TDWG Level 3 code
1190404	TEN	TDWG Level 3 code
1190404	TEX	TDWG Level 3 code
1190404	WIS	TDWG Level 3 code
1190407	ARI	TDWG Level 3 code
1190407	CAL	TDWG Level 3 code
1190407	TEX	TDWG Level 3 code
1190409	84    	TDWG Level 2 code
1190412	MXS-GR	TDWG Level 4 code
1190413	MXE-TA	TDWG Level 4 code
1190415	ECU	TDWG Level 3 code
1190416	ECU	TDWG Level 3 code
1190417	PER	TDWG Level 3 code
1190420	BOL	TDWG Level 3 code
1190421	BOL	TDWG Level 3 code
1190425	BZS-SC	TDWG Level 4 code
1190426	BZE-BA	TDWG Level 4 code
1190428	84    	TDWG Level 2 code
1190428	AGE	TDWG Level 3 code
1190429	BOL	TDWG Level 3 code
1190432	BOL	TDWG Level 3 code
1190433	PAR	TDWG Level 3 code
1190433	PER	TDWG Level 3 code
1190437	PAR	TDWG Level 3 code
1190441	SUR	TDWG Level 3 code
1190442	SUR	TDWG Level 3 code
1190443	BOL	TDWG Level 3 code
1190444	BOL	TDWG Level 3 code
1190445	BZN-PA	TDWG Level 4 code
1190445	SUR	TDWG Level 3 code
1190448	PAR	TDWG Level 3 code
1190449	PER	TDWG Level 3 code
1190453	BOL	TDWG Level 3 code
1190454	PER	TDWG Level 3 code
1190458	SUR	TDWG Level 3 code
1190462	CLM	TDWG Level 3 code
1190462	SUR	TDWG Level 3 code
1190462	VEN	TDWG Level 3 code
1190463	BOL	TDWG Level 3 code
1190463	PER	TDWG Level 3 code
1190465	CLM	TDWG Level 3 code
1190469	ECU	TDWG Level 3 code
1190472	ECU	TDWG Level 3 code
1190474	BZN-PA	TDWG Level 4 code
1190475	ECU	TDWG Level 3 code
1190476	FRG	TDWG Level 3 code
1190478	FRG	TDWG Level 3 code
1190481	ECU	TDWG Level 3 code
1190483	ECU	TDWG Level 3 code
1190486	BZN-RO	TDWG Level 4 code
1190487	ECU	TDWG Level 3 code
1190489	PER	TDWG Level 3 code
1190490	BZE-BA	TDWG Level 4 code
1190491	BZN-RO	TDWG Level 4 code
1190492	PER	TDWG Level 3 code
1190493	PER	TDWG Level 3 code
1190494	ECU	TDWG Level 3 code
1190495	PER	TDWG Level 3 code
1190497	SUR	TDWG Level 3 code
1190499	PER	TDWG Level 3 code
1190501	PER	TDWG Level 3 code
1190503	BZL-RJ	TDWG Level 4 code
1190506	BOL	TDWG Level 3 code
1190508	BZL-SP	TDWG Level 4 code
1190512	NWG	TDWG Level 3 code
1190517	NWG-PN	TDWG Level 4 code
1190519	50    	TDWG Level 2 code
1190521	NTA	TDWG Level 3 code
1190521	QLD	TDWG Level 3 code
1190521	SOA	TDWG Level 3 code
1190522	50    	TDWG Level 2 code
1190524	NSW	TDWG Level 3 code
1190524	NTA	TDWG Level 3 code
1190524	SOA	TDWG Level 3 code
1190524	TAS	TDWG Level 3 code
1190524	VIC	TDWG Level 3 code
1190525	QLD-QU	TDWG Level 4 code
1190526	QLD-QU	TDWG Level 4 code
1190527	NSW	TDWG Level 3 code
1190528	NSW	TDWG Level 3 code
1190529	NSW-NS	TDWG Level 4 code
1190530	NTA	TDWG Level 3 code
1190530	Only known from type locality;	text
1190531	50    	TDWG Level 2 code
1190531	WAU	TDWG Level 3 code
1190532	50    	TDWG Level 2 code
1190532	NSW	TDWG Level 3 code
1190532	NTA	TDWG Level 3 code
1190532	QLD	TDWG Level 3 code
1190532	WAU	TDWG Level 3 code
1190533	NSW-NS	TDWG Level 4 code
1190534	50    	TDWG Level 2 code
1190534	NSW	TDWG Level 3 code
1190534	NTA	TDWG Level 3 code
1190534	QLD	TDWG Level 3 code
1190535	50    	TDWG Level 2 code
1190535	NSW-NS	TDWG Level 4 code
1190535	VIC	TDWG Level 3 code
1190537	50    	TDWG Level 2 code
1190539	QLD	TDWG Level 3 code
1190540	QLD-QU	TDWG Level 4 code
1190542	NTA	TDWG Level 3 code
1190542	QLD	TDWG Level 3 code
1190542	SOA	TDWG Level 3 code
1190542	WAU	TDWG Level 3 code
1190544	QLD	TDWG Level 3 code
1190545	NSW	TDWG Level 3 code
1190545	QLD	TDWG Level 3 code
1190547	QLD	TDWG Level 3 code
1190549	NWG-PN	TDWG Level 4 code
1190550	50    	TDWG Level 2 code
1190552	NSW	TDWG Level 3 code
1190552	SOA	TDWG Level 3 code
1190552	TAS	TDWG Level 3 code
1190552	VIC	TDWG Level 3 code
1190555	NTA	TDWG Level 3 code
1190555	WAU	TDWG Level 3 code
1190561	DOM	TDWG Level 3 code
1190566	81    	TDWG Level 2 code
1190566	CUB	TDWG Level 3 code
1190566	FLA	TDWG Level 3 code
1190566	JAM	TDWG Level 3 code
1190566	NWM	TDWG Level 3 code
1190567	WIN-SV	TDWG Level 4 code
1190569	AGE-CH	TDWG Level 4 code
1190569	AGE-CN	TDWG Level 4 code
1190569	AGE-CO	TDWG Level 4 code
1190569	AGE-FO	TDWG Level 4 code
1190569	AGW-CA	TDWG Level 4 code
1190569	AGW-LR	TDWG Level 4 code
1190569	AGW-SE	TDWG Level 4 code
1190569	AGW-SL	TDWG Level 4 code
1190570	BZL-MG	TDWG Level 4 code
1190571	AGW-TU	TDWG Level 4 code
1190573	AGE-CO	TDWG Level 4 code
1190573	AGE-FO	TDWG Level 4 code
1190573	AGE-MI	TDWG Level 4 code
1190576	84    	TDWG Level 2 code
1190579	AGW-JU	TDWG Level 4 code
1190579	AGW-LR	TDWG Level 4 code
1190580	AGW-SE	TDWG Level 4 code
1190582	AGE-BA	TDWG Level 4 code
1190582	AGE-CO	TDWG Level 4 code
1190582	AGE-FO	TDWG Level 4 code
1190582	AGW-CA	TDWG Level 4 code
1190582	AGW-JU	TDWG Level 4 code
1190582	AGW-SA	TDWG Level 4 code
1190582	AGW-TU	TDWG Level 4 code
1190582	ECU	TDWG Level 3 code
1190582	WIN-DO	TDWG Level 4 code
1190590	84    	TDWG Level 2 code
1190592	AGE-MI	TDWG Level 4 code
1190592	AGW-TU	TDWG Level 4 code
1190597	AGE-CO	TDWG Level 4 code
1190599	AGE-CH	TDWG Level 4 code
1190599	AGW-LR	TDWG Level 4 code
1190599	AGW-SA	TDWG Level 4 code
1190599	AGW-SE	TDWG Level 4 code
1190599	AGW-SL	TDWG Level 4 code
1190604	CNT	TDWG Level 3 code
1190604	CUB	TDWG Level 3 code
1190604	DOM	TDWG Level 3 code
1190604	FLA	TDWG Level 3 code
1190604	HAI	TDWG Level 3 code
1190604	ILL	TDWG Level 3 code
1190604	INI	TDWG Level 3 code
1190604	JAM	TDWG Level 3 code
1190604	KAN	TDWG Level 3 code
1190604	MAS	TDWG Level 3 code
1190604	MIC	TDWG Level 3 code
1190604	MSO	TDWG Level 3 code
1190604	NCA	TDWG Level 3 code
1190604	NEB	TDWG Level 3 code
1190604	NWJ	TDWG Level 3 code
1190604	NWY	TDWG Level 3 code
1190604	OHI	TDWG Level 3 code
1190604	ONT	TDWG Level 3 code
1190604	PEN	TDWG Level 3 code
1190604	SCA	TDWG Level 3 code
1190604	TEX	TDWG Level 3 code
1190604	VRG	TDWG Level 3 code
1190604	WIS	TDWG Level 3 code
1190608	ECU	TDWG Level 3 code
1190616	PER	TDWG Level 3 code
1190619	ECU	TDWG Level 3 code
1190622	CLM	TDWG Level 3 code
1190623	BZN-AM	TDWG Level 4 code
1190625	BZN-RO	TDWG Level 4 code
1190627	79    	TDWG Level 2 code
1190627	ARI	TDWG Level 3 code
1190627	CAL	TDWG Level 3 code
1190627	FLA	TDWG Level 3 code
1190630	ECU	TDWG Level 3 code
1190633	AGE-FO	TDWG Level 4 code
1190635	PAN	TDWG Level 3 code
1190642	BZS-RS	TDWG Level 4 code
1190642	BZS-SC	TDWG Level 4 code
1190643	ECU	TDWG Level 3 code
1190644	AGE-FO	TDWG Level 4 code
1190648	PER	TDWG Level 3 code
1190649	PER	TDWG Level 3 code
1190653	Only known from type locality;	text
1190653	WAU-WA	TDWG Level 4 code
1190655	NSW-NS	TDWG Level 4 code
1190655	QLD	TDWG Level 3 code
1190655	SOA	TDWG Level 3 code
1190655	VIC	TDWG Level 3 code
1190655	WAU	TDWG Level 3 code
1190657	NSW-NS	TDWG Level 4 code
1190657	QLD-QU	TDWG Level 4 code
1190658	WAU-WA	TDWG Level 4 code
1190659	SOA	TDWG Level 3 code
1190662	WAU-WA	TDWG Level 4 code
1190664	SOA	TDWG Level 3 code
1190664	WAU	TDWG Level 3 code
1190666	NSW-NS	TDWG Level 4 code
1190666	SOA	TDWG Level 3 code
1190666	VIC	TDWG Level 3 code
1190670	MXN-SO	TDWG Level 4 code
1190671	MXS-OA	TDWG Level 4 code
1190673	73    	TDWG Level 2 code
1190673	74    	TDWG Level 2 code
1190673	75    	TDWG Level 2 code
1190673	76    	TDWG Level 2 code
1190673	79    	TDWG Level 2 code
1190673	ABT	TDWG Level 3 code
1190673	ALA	TDWG Level 3 code
1190673	ARI	TDWG Level 3 code
1190673	CAL	TDWG Level 3 code
1190673	COL	TDWG Level 3 code
1190673	FLA	TDWG Level 3 code
1190673	GEO	TDWG Level 3 code
1190673	IDA	TDWG Level 3 code
1190673	LOU	TDWG Level 3 code
1190673	NCA	TDWG Level 3 code
1190673	NSW	TDWG Level 3 code
1190673	NWM	TDWG Level 3 code
1190673	QLD	TDWG Level 3 code
1190673	QUE	TDWG Level 3 code
1190673	SAS	TDWG Level 3 code
1190673	TEN	TDWG Level 3 code
1190673	TEX	TDWG Level 3 code
1190673	UTA	TDWG Level 3 code
1190673	VRG	TDWG Level 3 code
1190680	QLD	TDWG Level 3 code
1190680	TEX	TDWG Level 3 code
1190681	79    	TDWG Level 2 code
1190681	CAL	TDWG Level 3 code
1190681	COL	TDWG Level 3 code
1190681	MXN-SO	TDWG Level 4 code
1190681	NSW	TDWG Level 3 code
1190681	QLD	TDWG Level 3 code
1190681	TEX	TDWG Level 3 code
1190681	UTA	TDWG Level 3 code
1190685	COS	TDWG Level 3 code
1190686	84    	TDWG Level 2 code
1190688	8	TDWG Level 1 code
1190688	BOL	TDWG Level 3 code
1190691	BOL	TDWG Level 3 code
1190692	GUA	TDWG Level 3 code
1190693	COS	TDWG Level 3 code
1190696	AGE-ER	TDWG Level 4 code
1190696	AGE-FO	TDWG Level 4 code
1190696	AGE-MI	TDWG Level 4 code
1190696	BZL-ES	TDWG Level 4 code
1190696	BZS-SC	TDWG Level 4 code
1190696	PAR	TDWG Level 3 code
1190699	BLZ	TDWG Level 3 code
1190699	COS	TDWG Level 3 code
1190699	HON	TDWG Level 3 code
1190699	MXE-NL	TDWG Level 4 code
1190699	MXE-SL	TDWG Level 4 code
1190699	MXE-TA	TDWG Level 4 code
1190699	MXG-VC	TDWG Level 4 code
1190699	MXS-OA	TDWG Level 4 code
1190699	MXT-CA	TDWG Level 4 code
1190699	MXT-CI	TDWG Level 4 code
1190699	MXT-QR	TDWG Level 4 code
1190699	MXT-TB	TDWG Level 4 code
1190699	NIC	TDWG Level 3 code
1190699	PAN	TDWG Level 3 code
1190704	ECU	TDWG Level 3 code
1190705	79    	TDWG Level 2 code
1190705	ARI	TDWG Level 3 code
1190705	MXN-BS	TDWG Level 4 code
1190705	NWM	TDWG Level 3 code
1190706	COS	TDWG Level 3 code
1190707	ARI	TDWG Level 3 code
1190707	MXN-BS	TDWG Level 4 code
1190708	BOL	TDWG Level 3 code
1190709	BZC-MT	TDWG Level 4 code
1190712	8	TDWG Level 1 code
1190717	BOL	TDWG Level 3 code
1190725	ECU	TDWG Level 3 code
1190730	79    	TDWG Level 2 code
1190732	MXS-OA	TDWG Level 4 code
1190734	FLA	TDWG Level 3 code
1190735	7	TDWG Level 1 code
1190735	COL	TDWG Level 3 code
1190735	FLA	TDWG Level 3 code
1190735	ILL	TDWG Level 3 code
1190735	KAN	TDWG Level 3 code
1190735	MIC	TDWG Level 3 code
1190735	NCA	TDWG Level 3 code
1190735	NWJ	TDWG Level 3 code
1190735	NWM	TDWG Level 3 code
1190735	OKL	TDWG Level 3 code
1190735	SCA	TDWG Level 3 code
1190735	TEN	TDWG Level 3 code
1190735	WIS	TDWG Level 3 code
1190743	84    	TDWG Level 2 code
1190744	BOL	TDWG Level 3 code
1190746	MXS-OA	TDWG Level 4 code
1190747	COS	TDWG Level 3 code
1190748	COS	TDWG Level 3 code
1190749	MXS-OA	TDWG Level 4 code
1190750	MXE-DU	TDWG Level 4 code
1190751	PER	TDWG Level 3 code
1190752	MXS-JA	TDWG Level 4 code
1190753	MXG-VC	TDWG Level 4 code
1190754	79    	TDWG Level 2 code
1190755	79    	TDWG Level 2 code
1190755	8	TDWG Level 1 code
1190755	NWM	TDWG Level 3 code
1190755	TEX	TDWG Level 3 code
1190756	MXS-GR	TDWG Level 4 code
1190759	79    	TDWG Level 2 code
1190759	ARI	TDWG Level 3 code
1190759	MXS-OA	TDWG Level 4 code
1190760	79    	TDWG Level 2 code
1190761	79    	TDWG Level 2 code
1190762	79    	TDWG Level 2 code
1190762	ARI	TDWG Level 3 code
1190763	79    	TDWG Level 2 code
1190777	FLA	TDWG Level 3 code
1190778	COS	TDWG Level 3 code
1190779	COS	TDWG Level 3 code
1190780	COS	TDWG Level 3 code
1190781	79    	TDWG Level 2 code
1190781	ARI	TDWG Level 3 code
1190781	CAL	TDWG Level 3 code
1190781	MXN-BS	TDWG Level 4 code
1190782	79    	TDWG Level 2 code
1190782	ARI	TDWG Level 3 code
1190782	NWM	TDWG Level 3 code
1190782	TEX	TDWG Level 3 code
1190783	79    	TDWG Level 2 code
1190783	ARI	TDWG Level 3 code
1190783	NWM	TDWG Level 3 code
1190783	TEX	TDWG Level 3 code
1190784	TEX	TDWG Level 3 code
1190785	8	TDWG Level 1 code
1190785	TEX	TDWG Level 3 code
1190787	COS	TDWG Level 3 code
1190789	MXN-SI	TDWG Level 4 code
1190790	MXS-JA	TDWG Level 4 code
1190791	MXS-JA	TDWG Level 4 code
1190792	MXT-CI	TDWG Level 4 code
1190793	MXS-GR	TDWG Level 4 code
1190794	MXS-OA	TDWG Level 4 code
1190795	MXN-SO	TDWG Level 4 code
1190796	MXN-SO	TDWG Level 4 code
1190797	CLM	TDWG Level 3 code
1190798	MXS-GR	TDWG Level 4 code
1190799	ARI	TDWG Level 3 code
1190800	79    	TDWG Level 2 code
1190800	ARI	TDWG Level 3 code
1190809	NWM	TDWG Level 3 code
1190809	TEX	TDWG Level 3 code
1190810	MXS-GR	TDWG Level 4 code
1190812	GUA	TDWG Level 3 code
1190815	BZN	TDWG Level 3 code
1190817	BZN-AM	TDWG Level 4 code
1190824	CLM	TDWG Level 3 code
1190825	PER	TDWG Level 3 code
1190826	PER	TDWG Level 3 code
1190828	COS	TDWG Level 3 code
1190830	PER	TDWG Level 3 code
1190832	CLM	TDWG Level 3 code
1190835	COS	TDWG Level 3 code
1190837	BZC-MT	TDWG Level 4 code
1190838	VEN	TDWG Level 3 code
1190840	PER	TDWG Level 3 code
1190843	SUR	TDWG Level 3 code
1190844	PER	TDWG Level 3 code
1190846	BZN-AM	TDWG Level 4 code
1190849	BZN-AM	TDWG Level 4 code
1190851	SUR	TDWG Level 3 code
1190852	VEN	TDWG Level 3 code
1190853	BOL	TDWG Level 3 code
1190854	BOL	TDWG Level 3 code
1190855	PAN	TDWG Level 3 code
1190856	PER	TDWG Level 3 code
1190863	ECU	TDWG Level 3 code
1190864	79    	TDWG Level 2 code
1190864	MXG-VC	TDWG Level 4 code
1190866	FRG	TDWG Level 3 code
1190873	VEN	TDWG Level 3 code
1190874	ECU	TDWG Level 3 code
1190875	BZN-RO	TDWG Level 4 code
1190876	BZN-AM	TDWG Level 4 code
1190877	COS	TDWG Level 3 code
1190878	ECU	TDWG Level 3 code
1190879	BOL	TDWG Level 3 code
1190880	COS	TDWG Level 3 code
1190881	CLM	TDWG Level 3 code
1190882	COS	TDWG Level 3 code
1190883	BZN-RO	TDWG Level 4 code
1190884	BZN-AM	TDWG Level 4 code
1190885	BZC-MT	TDWG Level 4 code
1190886	BZN-RO	TDWG Level 4 code
1190887	MXT-QR	TDWG Level 4 code
1190888	ECU	TDWG Level 3 code
1190891	84    	TDWG Level 2 code
1190891	BZN-AM	TDWG Level 4 code
1190895	84    	TDWG Level 2 code
1190895	FRG	TDWG Level 3 code
1190895	GUY	TDWG Level 3 code
1190901	BOL	TDWG Level 3 code
1190902	BZN-AM	TDWG Level 4 code
1190906	84    	TDWG Level 2 code
1190909	84    	TDWG Level 2 code
1190909	ECU	TDWG Level 3 code
1190909	FRG	TDWG Level 3 code
1190909	VEN	TDWG Level 3 code
1190910	84    	TDWG Level 2 code
1190910	ECU	TDWG Level 3 code
1190910	FRG	TDWG Level 3 code
1190918	VEN	TDWG Level 3 code
1190926	84    	TDWG Level 2 code
1190926	PAR	TDWG Level 3 code
